id,repeatProbability
71680347.0,0.250976
71722690.0,0.005467
71781057.0,0.152925
71805275.0,0.0363655
71806613.0,0.0
71881849.0,0.0491785
71933039.0,0.2774445
71976236.0,0.030889
72353384.0,0.082977
72473953.0,0.897789
72475898.0,0.0282175
72670685.0,0.0649685
72870265.0,0.0
72878052.0,0.24240150000000002
72906560.0,0.116077
72943196.0,0.0781855
72960368.0,0.0425175
72965766.0,0.5651335
73218933.0,0.008513
73269543.0,0.0113385
73399387.0,0.00989
73442225.0,0.372351
73486214.0,0.10590750000000002
73507112.0,0.0960595
73544854.0,0.0
73546997.0,0.3112535
73660439.0,0.007668
73668079.0,0.0
73850140.0,0.2511425
73895490.0,0.278865
73925987.0,0.002433
73958837.0,0.5430275
74144834.0,0.09914400000000001
74837714.0,0.7706500000000001
74839067.0,0.7781815000000001
74866605.0,0.0054005
74953910.0,0.0437135
75073354.0,0.351645
75178587.0,0.0
75439019.0,0.07997499999999999
75476003.0,0.4038345
75555091.0,0.0
75671702.0,0.2939305
75677935.0,0.47761750000000003
75683708.0,0.0
75747032.0,0.1298395
75894770.0,0.0
76008522.0,0.2991925
76011413.0,0.0309275
76119328.0,0.7739455
76122242.0,0.150306
76155746.0,0.0
76473957.0,0.018597
76534475.0,0.3009815
76540066.0,0.032769
76711931.0,0.0
76895949.0,0.432083
76991480.0,0.8707145000000001
77041700.0,0.03286
77067233.0,0.0651445
77169013.0,0.0171395
77225749.0,0.018483
77249144.0,0.0
77322805.0,0.01048
77368715.0,0.0767785
77410681.0,0.0011125
77448402.0,0.0135945
77608607.0,0.0270785
77791443.0,0.534783
77816389.0,0.86063
77964334.0,0.029654
78057763.0,0.17725849999999999
78087333.0,0.3175255
78087666.0,0.0
78270379.0,0.0
78756467.0,0.016921
78918675.0,0.0
78964240.0,0.22777
79036770.0,0.0546385
79504758.0,0.01442
79526178.0,0.034061
79732226.0,0.10289
79740809.0,0.0
79843628.0,0.32484
79945060.0,0.3249615
79959392.0,0.10789
80012927.0,0.035423
80063680.0,0.014768
80257192.0,0.0131675
80337071.0,0.0048355
80374352.0,0.059784
80415084.0,0.5642404999999999
80629938.0,0.482497
80637511.0,0.303053
80699999.0,0.0
80700561.0,0.0171255
80787894.0,0.135344
80802693.0,0.0
81020106.0,0.756616
81026544.0,0.0087835
81109637.0,0.0
81242696.0,0.2656445
81488812.0,0.48753499999999994
81520119.0,0.0070220000000000005
81564970.0,0.49938950000000004
81649178.0,1.0
81848970.0,0.0
81966679.0,0.0
82073757.0,0.0
82274425.0,0.23889
82282315.0,0.272612
82395989.0,0.0
82604535.0,0.0
82686601.0,0.0
82745965.0,0.046403
82793956.0,0.0413
82834562.0,0.0454165
82853199.0,0.1021155
82987540.0,0.0096395
83087396.0,0.0
83388725.0,0.2909425
83438163.0,0.008988
83600209.0,0.0134245
83636976.0,0.3985535
83679506.0,0.011906
83710599.0,0.1620585
83714852.0,0.014396
83845536.0,0.094208
83860729.0,0.0
83861741.0,0.5697165
83913150.0,0.002699
83938442.0,0.026439
83957992.0,0.011534
84172665.0,0.17387049999999998
84187287.0,0.5065149999999999
84196639.0,0.104197
84407335.0,0.0
84489696.0,0.0079325
84497385.0,0.46444450000000004
84538207.0,0.0658245
84623847.0,0.1834225
84841861.0,0.003531
84851927.0,0.0035955
84914367.0,0.1089625
85000486.0,0.999939
85027363.0,0.0324685
85054075.0,0.338931
85149094.0,0.7168645
85212757.0,0.268193
85242950.0,0.0
85358490.0,0.010287
85651732.0,0.0060175
85674257.0,0.0
85709345.0,0.2687765
85835304.0,0.120928
85851216.0,0.0
86017761.0,0.012347
86110264.0,0.06614249999999999
86171654.0,0.24619400000000002
86228042.0,0.379736
86237887.0,0.2325085
86482671.0,0.071391
86509830.0,0.035005
86513418.0,0.0259135
86668977.0,0.531174
86722822.0,0.285113
86770843.0,0.051494
86829188.0,0.128078
86880128.0,0.0450355
86913684.0,0.0207225
87134722.0,0.0006225
87332610.0,0.061152
87385264.0,0.4688925
87415235.0,0.276155
87423533.0,0.0158625
87434186.0,0.026253
87452255.0,0.0139955
87480877.0,0.3070565
87553372.0,1.0
87731076.0,0.022869
87789095.0,0.115779
87823426.0,0.02384
88068513.0,0.001727
88119323.0,0.0
88254015.0,0.1273885
88312361.0,0.0255255
88345121.0,0.0149505
88347147.0,0.0
88371978.0,0.0718615
88404019.0,0.1415915
88542039.0,0.008215
88545027.0,0.247976
88555468.0,0.0
88670747.0,0.856833
88704495.0,0.2700185
88718571.0,0.0180705
89043016.0,0.3395635
89655569.0,0.000188
89804101.0,0.0047480000000000005
90043887.0,0.123778
90373362.0,0.4398295
90413696.0,0.0
90486190.0,0.0115155
90596464.0,0.19884249999999998
90632957.0,0.0571405
90786210.0,0.2248045
91006979.0,0.074829
91057678.0,0.4607385
91099035.0,0.154289
91466094.0,0.0379555
91566164.0,0.043359
91605143.0,0.003579
91652959.0,0.26381350000000003
91666672.0,0.0003235
91859572.0,0.8604965
91883639.0,0.5
91916020.0,0.099504
92076370.0,0.2561235
92439029.0,0.108068
92486410.0,0.32726500000000003
92550110.0,0.3252915
92559832.0,0.026263500000000002
92584515.0,0.0355435
92679802.0,0.014123
92795637.0,0.2723375
92818841.0,0.172277
92885051.0,0.22543649999999998
93047504.0,0.612823
93143520.0,0.0
93225978.0,0.031713
93334672.0,0.012593
93505294.0,0.035675
93752475.0,0.0018205
93765042.0,0.0
93937606.0,0.472339
94182865.0,0.3698835
94244413.0,0.1418015
94297450.0,0.058334
94340788.0,0.028698
94389297.0,0.2821565
94511459.0,0.003219
94657486.0,0.024567
94664056.0,0.227486
94771597.0,0.0694365
94908846.0,0.0169485
94953922.0,0.24647049999999998
95020704.0,0.120128
95067021.0,0.0129235
95106087.0,0.0407085
95138692.0,0.0112045
95476141.0,0.005866
95508708.0,0.012316
95525203.0,0.0
95696226.0,0.010183000000000001
95735718.0,0.079333
95777854.0,0.1094775
95904403.0,0.0
96128621.0,0.0691895
96202663.0,0.036461
96384694.0,0.31588499999999997
96497792.0,0.0
96648193.0,0.6153595000000001
96654400.0,0.0
96664186.0,0.568424
96671064.0,0.032968
96689145.0,0.266479
96701568.0,0.056512
96706442.0,0.4624805
96714351.0,0.605362
96717635.0,0.57329
96719338.0,0.311
96733139.0,0.016492
96737059.0,0.0
96745376.0,0.0194215
96747417.0,0.503185
96765002.0,0.022878
96777532.0,0.0428055
96797081.0,0.033438499999999996
96801183.0,0.0
96813269.0,0.029427000000000002
96822789.0,0.0089905
96841999.0,0.007654
96847578.0,0.024524
96849591.0,0.057841500000000004
96851427.0,0.5289285
96869507.0,0.3489655
96876793.0,0.8524265
96886701.0,0.0115845
96896138.0,0.0800725
96898693.0,0.0
96903234.0,0.006148
96909080.0,0.0162135
96932290.0,0.0006125
96936990.0,0.0549635
96956247.0,0.048419500000000004
96979058.0,0.112503
96987489.0,0.587343
96994347.0,0.1983175
96995125.0,0.477371
97015989.0,0.0001425
97021154.0,0.0
97024277.0,0.01053
97042855.0,0.0
97044090.0,0.7890695
97047872.0,0.40658700000000003
97048686.0,0.087262
97050374.0,0.48247850000000003
97057408.0,0.028458499999999998
97071696.0,0.2678425
97088744.0,0.0208915
97110346.0,0.2084855
97115879.0,0.0
97134926.0,0.066234
97152978.0,0.008622
97156185.0,0.051047499999999996
97161489.0,0.021168
97163127.0,0.130856
97170143.0,0.064626
97171012.0,0.0555925
97173003.0,0.000212
97183099.0,0.033504
97185083.0,0.211109
97199571.0,0.129928
97200995.0,0.295297
97205885.0,0.0174905
97217165.0,0.21754199999999999
97234559.0,0.02238
97236058.0,0.5159905
97238000.0,0.2763465
97254735.0,0.019471
97259256.0,0.0034795
97272036.0,0.538109
97275026.0,0.0147095
97288216.0,0.000793
97293322.0,0.0
97309678.0,0.2253365
97314402.0,0.1153945
97344289.0,0.0
97355506.0,0.026869
97361668.0,0.010814
97369817.0,0.07367950000000001
97375053.0,0.021388
97377953.0,0.23643599999999998
97414236.0,0.3390305
97417735.0,1.0
97428052.0,0.5347745
97434636.0,0.04525
97456676.0,0.05656800000000001
97458230.0,0.0777775
97463544.0,0.0
97468082.0,0.5643940000000001
97468978.0,0.0
97477490.0,0.0144435
97483202.0,0.011342
97492209.0,0.0005405
97494329.0,0.039646
97500419.0,0.6798005
97504219.0,0.0209055
97511731.0,0.3390165
97514254.0,1.0
97527218.0,0.2811625
97529709.0,0.0
97530106.0,0.199964
97531492.0,0.5001795
97547735.0,0.0587685
97559773.0,0.4897735
97559954.0,0.0395695
97569282.0,0.0
97574099.0,0.0419585
97574112.0,0.24417650000000002
97607323.0,0.377998
97615109.0,0.32667650000000004
97616883.0,0.000158
97633715.0,1.0
97635958.0,0.2521185
97645708.0,0.349893
97661544.0,0.002791
97664263.0,0.0042645
97667024.0,0.00342
97669999.0,0.065917
97671336.0,0.5428275
97671517.0,0.038567
97674711.0,0.2175925
97676374.0,0.0467705
97680900.0,0.21167799999999998
97697018.0,0.0
97703003.0,0.002295
97724049.0,0.305258
97724346.0,0.2961425
97752092.0,0.0
97754530.0,0.336992
97760033.0,0.8473855
97763155.0,0.0206095
97771034.0,0.0
97771975.0,0.0176525
97776300.0,0.0
97781522.0,0.003008
97782380.0,0.0701395
97808254.0,0.0
97813287.0,0.0
97815056.0,0.0058855
97816928.0,0.0151395
97821898.0,0.043352
97822922.0,0.0188355
97844342.0,0.3469485
97847100.0,0.03519
97847896.0,0.503592
97854933.0,0.056484
97862736.0,0.135894
97882424.0,0.0480445
97893633.0,0.026925
97894160.0,0.0297525
97899362.0,0.502643
97904692.0,0.06939000000000001
97906639.0,0.0
97914505.0,0.08698349999999999
97926301.0,0.2418665
97942846.0,0.2081595
97943037.0,0.009314
97943692.0,0.018782
97951308.0,0.108708
97954716.0,0.401234
97958316.0,0.329823
97968393.0,0.20542249999999998
97978256.0,0.0556295
97980657.0,0.189327
97983179.0,0.120131
97989606.0,0.009553
97996906.0,0.1269065
97997743.0,0.0
98025458.0,0.7776415
98030569.0,0.02191
98051462.0,0.0129125
98060852.0,0.023913499999999997
98075520.0,0.013976
98077443.0,0.294921
98086092.0,0.27543850000000003
98092859.0,0.270571
98100465.0,0.8726484999999999
98118618.0,0.0141115
98121949.0,0.043174
98135138.0,0.0059065
98155617.0,0.258336
98159762.0,0.24586750000000002
98159910.0,0.076158
98204673.0,0.077486
98227591.0,0.044039499999999995
98244217.0,0.035907499999999995
98244461.0,0.0282245
98245714.0,0.045276
98249538.0,0.001057
98257196.0,0.5572225
98263666.0,0.0139215
98267066.0,0.9075915
98268228.0,0.9371295
98272436.0,0.167698
98295387.0,0.1705785
98298612.0,0.003471
98307972.0,0.2191905
98316052.0,0.2599915
98321188.0,0.016232
98321213.0,0.002547
98347851.0,0.011914
98350402.0,0.6690085
98359039.0,0.289346
98362272.0,0.040614
98370563.0,0.0275685
98372151.0,0.0
98379842.0,0.28736249999999997
98406312.0,0.40631249999999997
98406472.0,0.5944345
98407574.0,0.2803115
98414021.0,0.02133
98415044.0,0.019663
98447827.0,0.033002000000000004
98455963.0,0.0
98458406.0,0.0214135
98468631.0,0.3087415
98473568.0,0.001692
98483695.0,0.28893599999999997
98500526.0,0.032034
98507217.0,1.0
98510066.0,0.008127
98516040.0,0.0
98520810.0,0.0101915
98522022.0,0.0241185
98530139.0,0.24943500000000002
98533128.0,0.17032150000000001
98534156.0,0.048934
98536781.0,0.0
98547889.0,0.172433
98552092.0,0.005357
98557338.0,0.0093245
98560778.0,0.0
98569529.0,0.0038075
98578040.0,0.5206275
98582942.0,0.0
98589363.0,0.1059525
98597873.0,0.0
98606594.0,0.3886225
98608545.0,0.011498
98617174.0,0.714751
98618636.0,0.0
98638167.0,0.631689
98639978.0,0.47385200000000005
98640635.0,0.312967
98649430.0,0.31349150000000003
98652132.0,0.0159695
98660877.0,0.023837
98679737.0,0.298771
98690808.0,0.155514
98694452.0,0.031462
98722965.0,0.002943
98728989.0,0.006145
98729054.0,0.0
98729862.0,0.0
98756088.0,0.2216695
98771128.0,0.006647999999999999
98774578.0,0.0
98780729.0,0.0
98780961.0,0.02741
98817678.0,0.0
98830172.0,0.0061895
98853967.0,0.912973
98854790.0,0.47487650000000003
98863880.0,0.29893
98869701.0,0.03821
98933999.0,0.07227700000000001
98940045.0,0.0006435
98943457.0,0.0433085
98948556.0,0.0374735
98948898.0,0.0
98960875.0,0.020910500000000002
98972350.0,0.2247535
98978953.0,0.0095125
98979837.0,0.670504
98982042.0,0.5692794999999999
98985536.0,0.0
98989354.0,0.47831999999999997
99007932.0,0.0050785
99009821.0,0.475619
99023617.0,0.0420175
99041364.0,0.6891125
99042981.0,0.009552999999999999
99049371.0,0.0
99052215.0,0.014881
99053222.0,0.014950499999999999
99054626.0,0.006981
99076683.0,0.055518
99079085.0,0.0035925
99085266.0,0.0638895
99088916.0,0.4356255
99114273.0,0.001308
99141808.0,0.06940299999999999
99143581.0,0.103131
99145173.0,0.490378
99155175.0,0.088955
99156631.0,0.240323
99166968.0,0.0
99168900.0,0.33312450000000005
99170002.0,0.922437
99179690.0,0.6213005
99182385.0,0.22733150000000002
99189457.0,0.0650165
99192640.0,0.0836335
99199294.0,0.0520055
99200219.0,0.0331125
99204915.0,0.0077
99207087.0,0.187452
99213071.0,0.652028
99253356.0,0.0238395
99253904.0,0.0643085
99256986.0,0.0
99267162.0,0.021644
99268492.0,0.29626
99276213.0,0.0
99276258.0,0.0608785
99301422.0,0.009097
99301445.0,0.054905
99335551.0,0.032653
99366105.0,0.0
99384181.0,0.012771
99386122.0,0.5385519999999999
99389472.0,0.10329450000000001
99390699.0,0.002482
99392800.0,0.0
99396196.0,0.019457
99403154.0,0.6319144999999999
99407558.0,0.010544
99413981.0,0.1060865
99417437.0,0.0074605
99422901.0,0.041849
99432960.0,0.006402
99433321.0,0.48201099999999997
99436808.0,1.0
99438936.0,0.013307
99442536.0,0.811347
99449686.0,0.081752
99454490.0,0.1679495
99464501.0,0.0035695
99466928.0,0.06628
99467086.0,0.002292
99473788.0,0.2110855
99474795.0,0.010996
99482362.0,0.316957
99489703.0,0.3953945
99519547.0,0.0
99520743.0,0.010953
99524114.0,0.008761
99528079.0,0.053156999999999996
99536703.0,0.165097
99539341.0,0.312718
99546209.0,0.005203
99548009.0,0.070089
99549749.0,0.2489875
99551428.0,0.179919
99571910.0,0.028161
99573627.0,0.0738935
99576143.0,0.44082699999999997
99581585.0,0.0691575
99585314.0,0.009539
99587040.0,0.251635
99607609.0,0.23158
99607995.0,0.025669499999999998
99636526.0,0.0
99636847.0,0.6392565
99653842.0,0.019302
99655352.0,0.0048495
99672908.0,0.2966995
99676942.0,0.0131265
99679784.0,0.1889505
99684160.0,0.321283
99702838.0,0.041287
99724049.0,0.41393250000000004
99727041.0,0.322592
99736772.0,0.048005
99739279.0,0.5004245
99740099.0,0.0193775
99741118.0,0.012291
99751832.0,0.0
99758333.0,0.2582215
99767313.0,0.179594
99771734.0,0.06246
99782530.0,0.046874
99790924.0,0.0
99803432.0,0.003775
99804794.0,0.0854735
99818613.0,0.007513
99819933.0,0.8894035
99837541.0,0.0036505
99844671.0,0.024699
99865907.0,0.0313555
99933343.0,0.627887
99934935.0,0.0
99952257.0,0.121114
99956841.0,0.008581
99958058.0,0.000381
99972977.0,0.062454499999999996
99980160.0,0.0218965
99999754.0,0.0141945
100010021.0,0.038616
100022923.0,0.048077
100025687.0,0.0
100027361.0,0.093181
100029473.0,0.7091025
100033640.0,0.08355699999999999
100050424.0,0.2149195
100051316.0,0.0092065
100069605.0,0.016575
100077437.0,0.0974595
100093033.0,0.003174
100100562.0,1.0
100113511.0,0.0848555
100125490.0,0.010908
100133594.0,0.0033445
100151656.0,0.247934
100156512.0,0.3912335
100176987.0,0.5693545
100183752.0,0.0
100202528.0,0.096252
100232207.0,0.546769
100232553.0,0.065912
100238616.0,0.045293
100238856.0,0.281372
100246099.0,0.0723995
100246283.0,0.5001635
100255803.0,0.0
100264302.0,0.5760815
100265234.0,0.373826
100279600.0,0.472664
100305541.0,0.27382
100331940.0,0.290887
100338169.0,0.023533
100348187.0,0.089883
100360298.0,0.0578815
100379060.0,0.0
100381617.0,0.023962
100394137.0,0.0
100404560.0,0.236892
100413035.0,0.0658825
100420503.0,0.0
100448489.0,0.058574
100464951.0,0.4283575
100473423.0,0.7491605
100486048.0,0.3080405
100508199.0,1.0
100511883.0,0.0469975
100516198.0,0.0
100523725.0,0.0300055
100524264.0,0.058883500000000005
100525728.0,1.0
100529342.0,0.003755
100557971.0,0.0
100562032.0,0.128897
100576901.0,0.5684075
100595372.0,0.0156195
100647865.0,1.0
100657488.0,0.2852325
100658315.0,0.005983
100672222.0,0.34981850000000003
100689474.0,0.511068
100699481.0,0.0133115
100706559.0,0.015416
100723779.0,0.076365
100725594.0,0.2273725
100738084.0,0.019909
100739478.0,0.0129065
100766143.0,0.026815
100786577.0,0.34886150000000005
100797334.0,0.0016785
100814010.0,0.1770095
100815065.0,0.0446865
100836070.0,0.067633
100842465.0,1.0
100850633.0,0.0
100853158.0,0.0
100860082.0,0.289873
100868773.0,0.009011
100882991.0,0.0390875
100898956.0,0.516526
100913917.0,0.0074855
100927918.0,0.5367029999999999
100946927.0,0.010126
100949747.0,0.3212855
100960684.0,0.0087485
100982396.0,0.061724
100985252.0,0.254776
100991984.0,0.683222
100993146.0,0.114689
101001491.0,0.4409485
101001592.0,0.041095
101017240.0,0.0015055
101043601.0,0.250329
101044502.0,0.1865145
101065687.0,0.025386
101071093.0,0.0
101077951.0,0.104793
101087006.0,0.268363
101094370.0,0.4100735
101098006.0,0.0497485
101105423.0,0.010126
101113118.0,0.023464
101115984.0,0.35776949999999996
101116160.0,0.0107815
101121358.0,0.0637385
101123440.0,0.05935
101132517.0,0.246251
101150393.0,0.48435
101168052.0,0.138483
101180824.0,0.22703649999999997
101204713.0,0.0215435
101215924.0,0.032693
101220416.0,0.2915495
101237849.0,0.0357395
101240412.0,0.5466985
101241908.0,0.20770550000000002
101266464.0,0.0385815
101270552.0,0.241053
101272647.0,0.294135
101282303.0,0.0051205
101290235.0,0.0
101326101.0,0.025955500000000003
101331659.0,0.039827
101337292.0,0.0
101339408.0,0.006629
101343036.0,0.0
101345262.0,0.0444005
101358212.0,0.0040165
101378634.0,0.2263015
101395517.0,0.030597
101419717.0,0.001159
101438063.0,0.0341385
101440427.0,0.039125
101440815.0,0.823121
101456871.0,0.003433
101464436.0,0.0081775
101487364.0,0.0
101496614.0,0.532995
101508826.0,0.31499
101549586.0,0.0260185
101550617.0,0.0
101558511.0,0.11464099999999999
101577889.0,0.0011985
101582282.0,0.086885
101587213.0,0.061789
101589293.0,0.38316
101609789.0,0.003752
101627618.0,0.0005365
101635578.0,0.0073869999999999995
101648801.0,0.630479
101651545.0,0.0
101652627.0,0.004998
101653098.0,0.503362
101654039.0,0.1208925
101660322.0,0.0042825
101660544.0,0.31332899999999997
101668516.0,0.7097915
101672221.0,0.1355055
101677586.0,0.0
101691975.0,0.1892655
101704135.0,0.0
101706584.0,0.0741545
101707217.0,0.0133305
101715970.0,0.0443985
101740992.0,0.1088165
101756598.0,0.0034325
101756611.0,0.1967165
101758988.0,0.000422
101761330.0,0.004337
101773874.0,0.169631
101794201.0,0.0
101798677.0,0.146033
101815285.0,0.000292
101820372.0,0.0
101821899.0,0.1672165
101822181.0,0.21950999999999998
101838706.0,0.0
101845859.0,0.0
